corename,species,latitude,longitude,d18oc,temp,temp_ann,d18osw
GIK13224-2,bulloides,12.53,-17.62,-1.24,27.985499382019043,24.766738891601562,0.7246462106704712
GIK13224-2,ruberwhite,12.53,-17.62,-2.69,27.985499382019043,24.766738891601562,0.7246462106704712
GIK13225-2,ruberwhite,12.53,-17.64,-2.86,,24.766738891601562,0.7246462106704712
GIK13229-2,ruberwhite,19.37,-19.93,-1.23,,21.656415939331055,0.9122494459152222
GIK13230-1,bulloides,14.13,-17.45,-1.91,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13230-1,ruberwhite,14.13,-17.45,-2.27,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13231-1,bulloides,14.12,-17.52,-0.77,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13231-1,ruberwhite,14.12,-17.52,-1.97,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13232-1,bulloides,14.12,-17.52,-0.76,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13232-1,ruberwhite,14.12,-17.52,-2.35,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13233-1,bulloides,14.12,-17.53,-0.99,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13233-1,ruberwhite,14.12,-17.53,-2.47,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13234-1,bulloides,14.12,-17.54,-1.23,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13234-1,ruberwhite,14.12,-17.54,-2.34,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13235-2,bulloides,14.11,-17.55,-0.63,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13235-2,ruberwhite,14.11,-17.55,-2.25,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13236-1,bulloides,14.11,-17.6,-0.47,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13236-1,ruberwhite,14.11,-17.6,-2.02,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13237-1,bulloides,14.14,-17.65,-0.12,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13237-1,ruberwhite,14.14,-17.65,-1.91,27.927074909210205,23.308935165405273,0.7362132668495178
GIK13238-1,bulloides,14.15,-17.87,-1.09,27.927074909210205,23.308935165405273,0.7618502378463745
GIK13238-1,ruberwhite,14.15,-17.87,-2.49,27.927074909210205,23.308935165405273,0.7618502378463745
GIK13273-1,bulloides,18.77,-16.89,-0.2,17.789736938476562,21.02352523803711,0.8308805227279663
GIK13273-1,ruberwhite,18.77,-16.89,-1.62,17.789736938476562,21.02352523803711,0.8308805227279663
GIK13275-1,bulloides,18.75,-16.83,-0.09,17.789736938476562,21.02352523803711,0.8308805227279663
GIK13275-1,ruberwhite,18.75,-16.83,-1.92,17.789736938476562,21.02352523803711,0.8308805227279663
GIK13279-3,bulloides,18.75,-16.83,-0.13,17.789736938476562,21.02352523803711,0.8308805227279663
GIK13279-3,ruberwhite,18.75,-16.83,-1.35,17.789736938476562,21.02352523803711,0.8308805227279663
GIK13280-1,bulloides,18.73,-16.96,0.14,17.789736938476562,21.02352523803711,0.8308805227279663
GIK13282-1,bulloides,18.84,-18.77,0.15,19.882260894775392,22.400657653808594,0.8533844947814941
GIK13282-1,ruberwhite,18.84,-18.77,-1.55,19.882260894775392,22.400657653808594,0.8533844947814941
GIK13283-2,bulloides,18.88,-16.74,-0.16,17.789736938476562,21.02352523803711,0.8308805227279663
GIK13283-2,ruberwhite,18.88,-16.74,-1.92,17.789736938476562,21.02352523803711,0.8308805227279663
GIK13290-1,bulloides,18.05,-18.07,-0.78,19.882260894775392,22.400657653808594,0.8533844947814941
GIK13290-1,ruberwhite,18.05,-18.07,-1.61,19.882260894775392,22.400657653808594,0.8533844947814941
GIK13291-1,ruberwhite,18.12,-18.08,-1.5,,22.400657653808594,0.8533844947814941
GIK13329-2,bulloides,19.37,-19.93,-0.62,19.80011329650879,21.656415939331055,0.9122494459152222
GIK13526-4,bulloides,21.0,-17.62,-0.39,17.35856513977051,18.429109573364258,1.0033361911773682
GIK13526-4,ruberwhite,21.0,-17.62,-1.57,17.35856513977051,18.429109573364258,1.0033361911773682
GIK13527-1,bulloides,20.99,-17.66,0.11,17.25655326843262,18.520614624023438,0.9435458183288574
GIK13527-1,ruberwhite,20.99,-17.66,-1.57,17.25655326843262,18.520614624023438,0.9435458183288574
GIK13528-2,bulloides,20.99,-17.68,-0.35,17.25655326843262,18.520614624023438,0.9435458183288574
GIK13528-2,ruberwhite,20.99,-17.68,-1.18,17.25655326843262,18.520614624023438,0.9435458183288574
GIK13529-1,bulloides,20.99,-17.7,-0.2,17.25655326843262,18.520614624023438,0.9435458183288574
GIK13529-1,ruberwhite,20.99,-17.7,-1.11,17.25655326843262,18.520614624023438,0.9435458183288574
GIK13530-1,bulloides,21.0,-17.73,-0.32,17.35856513977051,18.429109573364258,1.0033361911773682
GIK13530-1,ruberwhite,21.0,-17.73,-1.3,17.35856513977051,18.429109573364258,1.0033361911773682
GIK13532-2,bulloides,20.98,-17.88,-0.68,17.25655326843262,18.520614624023438,0.9435458183288574
GIK13532-2,ruberwhite,20.98,-17.88,-1.86,17.25655326843262,18.520614624023438,0.9435458183288574
GIK13533-1,bulloides,20.99,-18.03,0.25,18.62398452758789,20.136981964111328,0.9552996158599854
GIK13533-1,ruberwhite,20.99,-18.03,-1.48,18.62398452758789,20.136981964111328,0.9552996158599854
GIK13534-1,bulloides,21.02,-17.88,-0.15,17.35856513977051,18.429109573364258,1.0033361911773682
GIK13536-2,bulloides,21.0,-17.58,-0.42,17.35856513977051,18.429109573364258,1.0033361911773682
GIK13557-1,bulloides,19.75,-17.12,-0.01,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13583-1,bulloides,19.71,-17.11,-0.36,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13583-1,ruberwhite,19.71,-17.11,-1.54,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13584-2,bulloides,19.7,-17.14,-0.12,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13584-2,ruberwhite,19.7,-17.14,-1.59,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13585-1,bulloides,19.69,-17.15,-0.11,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13585-1,ruberwhite,19.69,-17.15,-1.43,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13586-1,bulloides,19.68,-17.2,-0.31,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13586-1,ruberwhite,19.68,-17.2,-1.33,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13587-1,bulloides,19.65,-17.23,-0.38,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13587-1,ruberwhite,19.65,-17.23,-1.6,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13588-2,bulloides,19.62,-17.25,-0.46,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13588-2,ruberwhite,19.62,-17.25,-1.85,17.83379135131836,20.0507755279541,0.8879484534263611
GIK15626-1,bulloides,29.22,-12.84,-0.22,18.13439178466797,19.47287368774414,1.1041303873062134
GIK15627-2,bulloides,29.17,-12.09,-0.68,18.13439178466797,19.47287368774414,1.1041303873062134
GIK15627-2,ruberwhite,29.17,-12.09,-0.69,18.13439178466797,19.47287368774414,1.1041303873062134
GIK15628-4,bulloides,29.08,-11.98,-0.16,17.865480041503908,19.16700553894043,1.09347665309906
GIK15628-4,ruberwhite,29.08,-11.98,-0.46,17.865480041503908,19.16700553894043,1.09347665309906
GIK15629-1,bulloides,29.06,-11.95,-0.45,17.865480041503908,19.16700553894043,1.09347665309906
GIK15629-1,ruberwhite,29.06,-11.95,-0.59,17.865480041503908,19.16700553894043,1.09347665309906
GIK15630-1,bulloides,29.04,-11.92,-0.43,17.865480041503908,19.16700553894043,1.09347665309906
GIK15630-1,ruberwhite,29.04,-11.92,-0.5,17.865480041503908,19.16700553894043,1.09347665309906
GIK15631-1,bulloides,29.02,-11.9,-0.51,17.865480041503908,19.16700553894043,1.09347665309906
GIK15631-1,ruberwhite,29.02,-11.9,-0.48,17.865480041503908,19.16700553894043,1.09347665309906
GIK15632-1,bulloides,28.91,-11.7,-0.49,17.865480041503908,19.16700553894043,1.09347665309906
GIK15632-1,ruberwhite,28.91,-11.7,-0.49,17.865480041503908,19.16700553894043,1.09347665309906
GIK15634-1,bulloides,28.26,-13.4,-0.28,17.967996215820314,18.677396774291992,1.1157982349395752
GIK15634-1,ruberwhite,28.26,-13.4,-0.5,17.967996215820314,18.677396774291992,1.1157982349395752
GIK15635-2,bulloides,27.2,-14.66,-0.86,18.603564453125,19.78239631652832,1.1291990280151367
GIK15635-2,ruberwhite,27.2,-14.66,-0.82,18.603564453125,19.78239631652832,1.1291990280151367
GIK15638-2,bulloides,32.21,-10.45,-0.73,17.304186630249024,19.325912475585938,1.066870927810669
GIK15638-2,ruberwhite,32.21,-10.45,-0.65,17.304186630249024,19.325912475585938,1.066870927810669
GIK15639-1,bulloides,32.49,-10.11,-0.45,17.304186630249024,19.325912475585938,1.066870927810669
GIK15639-1,ruberwhite,32.49,-10.11,-0.42,17.304186630249024,19.325912475585938,1.066870927810669
GIK15640-1,bulloides,32.45,-9.96,-0.66,17.299729919433595,18.628250122070312,1.066870927810669
GIK15640-1,ruberwhite,32.45,-9.96,-0.48,17.299729919433595,18.628250122070312,1.066870927810669
GIK15641-2,bulloides,32.43,-9.87,-0.4,17.299729919433595,18.628250122070312,1.066870927810669
GIK15641-2,ruberwhite,32.43,-9.87,-0.47,17.299729919433595,18.628250122070312,1.066870927810669
GIK15642-1,bulloides,32.41,-9.85,-0.4,17.299729919433595,18.628250122070312,1.066870927810669
GIK15642-1,ruberwhite,32.41,-9.85,-0.53,17.299729919433595,18.628250122070312,1.066870927810669
GIK15643-1,bulloides,32.4,-9.82,-0.81,17.299729919433595,18.628250122070312,1.066870927810669
GIK15643-1,ruberwhite,32.4,-9.82,-0.37,17.299729919433595,18.628250122070312,1.066870927810669
GIK15644-1,bulloides,32.4,-9.81,-0.65,17.299729919433595,18.628250122070312,1.066870927810669
GIK15644-1,ruberwhite,32.4,-9.81,-0.73,17.299729919433595,18.628250122070312,1.066870927810669
GIK15645-1,bulloides,32.39,-9.8,-0.59,17.299729919433595,18.628250122070312,1.066870927810669
GIK15645-1,ruberwhite,32.39,-9.8,-0.26,17.299729919433595,18.628250122070312,1.066870927810669
GIK15646-1,bulloides,32.38,-9.78,-0.39,17.299729919433595,18.628250122070312,1.066870927810669
GIK15646-1,ruberwhite,32.38,-9.78,-0.28,17.299729919433595,18.628250122070312,1.066870927810669
GIK15647-1,bulloides,32.38,-9.77,-0.54,17.299729919433595,18.628250122070312,1.066870927810669
GIK15647-1,ruberwhite,32.38,-9.77,-0.54,17.299729919433595,18.628250122070312,1.066870927810669
GIK15648-1,bulloides,32.37,-9.65,-0.25,17.299729919433595,18.628250122070312,1.066870927810669
GIK15648-1,ruberwhite,32.37,-9.65,-0.47,17.299729919433595,18.628250122070312,1.066870927810669
GIK15651-4,ruberwhite,33.19,-9.83,-0.77,,19.455984115600586,1.0425304174423218
GIK15652-2,bulloides,34.87,-6.58,0.05,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15652-2,ruberwhite,34.87,-6.58,-0.47,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15654-1,bulloides,34.87,-6.63,-0.17,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15654-1,ruberwhite,34.87,-6.63,-0.46,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15657-1,bulloides,34.89,-6.67,0.18,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15657-1,ruberwhite,34.89,-6.67,-0.44,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15658-1,bulloides,34.89,-6.7,0.13,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15658-1,ruberwhite,34.89,-6.7,-0.62,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15659-1,ruberwhite,34.89,-6.84,-0.62,,19.506147384643555,1.0162400007247925
GIK15660-1,ruberwhite,34.9,-6.79,-0.54,,18.674638748168945,0.9087281823158264
GIK15663-1,bulloides,34.92,-6.85,0.02,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15663-1,ruberwhite,34.92,-6.85,-0.67,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15663-2,ruberwhite,34.92,-6.845,-0.67,,18.674638748168945,0.9087281823158264
GIK15664-1,bulloides,34.93,-6.93,0.13,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15664-1,ruberwhite,34.93,-6.93,-0.43,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15666-9,ruberwhite,34.96,-7.119,-0.55,,19.506147384643555,1.0162400007247925
GIK15667-1,ruberwhite,34.99,-7.28,-0.68,,19.506147384643555,1.0162400007247925
GIK15669-2,bulloides,34.89,-7.82,0.24,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15669-2,ruberwhite,34.89,-7.815,-0.55,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15670-1,bulloides,34.91,-7.58,-0.04,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15670-1,ruberwhite,34.91,-7.58,-0.54,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15672-2,ruberwhite,34.86,-8.13,-0.54,,19.565231323242188,1.0234376192092896
GIK15673-2,ruberwhite,34.8,-8.4,-0.77,,19.565231323242188,1.0234376192092896
GIK15676-2,ruberwhite,34.76,-8.85,-0.61,,19.565231323242188,1.0234376192092896
GIK15677-1,ruberwhite,34.1,-10.83,-0.6,,19.132509231567383,1.0372302532196045
GIK15678-1,bulloides,33.47,-12.76,-0.06,17.558102416992188,19.355215072631836,1.0772725343704224
GIK15678-1,ruberwhite,33.47,-12.76,-0.43,17.558102416992188,19.355215072631836,1.0772725343704224
GIK16004-1,ruberwhite,29.98,-10.65,-0.19,,18.552879333496094,1.0822019577026367
GIK16006-1,ruberwhite,29.25,-11.5,-0.03,,19.16700553894043,1.09347665309906
GIK16012-3,bulloides,25.4,-16.25,-0.21,19.202408599853516,20.28325843811035,1.1454719305038452
GIK16012-3,ruberwhite,25.4,-16.25,-0.32,19.202408599853516,20.28325843811035,1.1454719305038452
GIK16030-1,ruberwhite,21.24,-18.06,-1.15,,20.006486892700195,1.0137790441513062
GIK16402-1,ruberwhite,14.42,-20.567,-1.0,,24.634706497192383,0.7816615104675293
GIK16457-1,ruberwhite,5.39,-21.72,-1.66,,27.931852340698242,0.7222766280174255
GIK16772-1,ruberwhite,-1.34,-11.97,-1.49,,25.85541343688965,0.7467630505561829
GIK16773-1,ruberwhite,-0.97,-9.44,-1.31,,25.73859977722168,0.7169950008392334
GIK16846-1,ruberwhite,5.36,1.287,-2.05,,26.728368759155273,0.5744089484214783
GIK16855-1?,ruberwhite,5.7635000000000005,3.693,-2.085,,27.979825973510742,0.5131427049636841
GIK16862-1,ruberwhite,3.547,6.487,-2.72,,27.895828247070312,0.35036107897758484
GIK16864-1,ruberwhite,3.15,6.285,-2.18,,27.895828247070312,0.35036107897758484
GIK16865-1,ruberwhite,2.67,6.055,-1.94,,27.792495727539062,0.3668898046016693
GIK16866-1,ruberwhite,2.002,5.718,-2.11,,27.85747528076172,0.40939685702323914
GIK16867-1,ruberwhite,-2.2,5.1,-1.45,,26.214651107788086,0.5864265561103821
GIK16869-1,ruberwhite,-0.21,6.01,-1.71,,26.88665008544922,0.4711313545703888
GIK16870-1,ruberwhite,0.21,5.97,-1.08,,27.2867374420166,0.45846930146217346
GIK16871-1,ruberwhite,-0.73,6.935,-0.73,,26.88665008544922,0.4711313545703888
GIK16872-1,ruberwhite,-0.35,8.04,-1.77,,26.769506454467773,0.4287927448749542
GIK23000-2,bulloides,66.8972,8.0423,1.69,6.662893390655517,8.489375114440918,0.1901005506515503
GIK23027-1,bulloides,66.5443,6.6922,1.76,7.322362995147705,8.808457374572754,0.2929205000400543
GIK23037-1,bulloides,65.5117,-0.1167,2.21,5.1383030891418455,7.072811126708984,0.3940959572792053
GIK23055-1,bulloides,68.4205,4.0088,1.97,5.879096603393554,7.431515216827393,0.39057043194770813
GIK23060-2b,bulloides,70.0002,-2.9938,2.1,3.5126520156860352,5.2663984298706055,0.2690660059452057
GIK23062-2,bulloides,68.728,0.1562,2.18,5.382346439361572,7.0587382316589355,0.3754778802394867
GIK23065-1,bulloides,68.5005,0.8323,2.11,5.382346439361572,7.0587382316589355,0.3754778802394867
GIK23066-1,bulloides,68.2405,1.0018,2.34,5.091219139099121,6.985568523406982,0.38509854674339294
GIK23068-1,bulloides,67.833,1.502,2.23,6.088567066192627,7.712984085083008,0.39600974321365356
GIK23071-1,bulloides,67.0847,2.9083,2.15,6.1871668815612795,7.746476650238037,0.3974965214729309
GIK23074-3,bulloides,66.7667,4.9167,2.23,6.846422100067139,8.336350440979004,0.3546005189418793
GIK23138-1,bulloides,71.0965,15.2812,2.21,5.645713520050049,6.915539264678955,0.2416583150625229
GIK23144-1,bulloides,70.9912,16.4015,1.98,5.559139728546143,7.134265899658203,0.20669934153556824
GIK23239-1,bulloides,67.4968,8.3577,2.03,6.679672050476074,8.335158348083496,0.2316969782114029
GIK23312-2,bulloides,66.935,7.7383,1.79,6.975388526916504,8.617048263549805,0.24619077146053314
GIK23414-6,bulloides,53.5367,-20.29,0.86,10.351679801940918,11.892971992492676,0.4599928855895996
GIK23415-8,bulloides,53.1783,-19.145,1.02,10.449404907226562,12.064682006835938,0.4744543433189392
GIK23416-5,bulloides,51.5683,-20.0,1.09,10.75148868560791,12.544453620910645,0.5119954943656921
GIK23418-5,bulloides,52.55,-20.3333,0.64,10.344815444946288,11.9061861038208,0.4773448705673218
GIK23424-3,bulloides,70.035,-0.065,2.38,3.6936851739883423,5.485769748687744,0.3000507056713104
GIK23517-3,bulloides,64.694,-29.085,1.83,6.50877275466919,7.685089588165283,-0.031654320657253265
GIK23518-2,bulloides,64.543,-28.203,1.75,6.608495903015137,7.828098297119141,0.02924380637705326
GIK23519-4,bulloides,64.8,-29.597,1.8,6.50877275466919,7.685089588165283,-0.031654320657253265
GIK23522-2,bulloides,63.762,-28.659,1.68,6.534743595123291,7.917665481567383,0.16476039588451385
GIK23523-3,bulloides,62.2505,-30.2207,1.95,6.107467555999756,7.501013278961182,0.20827920734882355
GIK23524-2,bulloides,63.004,-29.905,1.84,6.533373832702637,7.855679035186768,0.13089166581630707
GIK23525-3,bulloides,63.2498,-27.5965,1.93,6.796187019348144,8.058289527893066,0.2127852439880371
GIK23526-3,bulloides,63.3993,-28.0635,1.85,6.534743595123291,7.917665481567383,0.16476039588451385
GIK23527-3,bulloides,62.7887,-29.8863,1.82,6.659603881835937,7.877218723297119,0.2191952019929886
GIK23528-3,bulloides,63.164,-28.8415,1.8,6.534743595123291,7.917665481567383,0.16476039588451385
GIK23536-1,bulloides,63.737,-25.738,1.93,6.542417812347412,7.913711071014404,0.29245948791503906
GIK23537-1,bulloides,62.0492,-2.5076,1.66,6.547083187103271,8.240777015686035,0.4102822244167328
GIK23538-1,bulloides,62.0065,-2.1736,1.67,6.547083187103271,8.240777015686035,0.4102822244167328
GIK23541-1,bulloides,67.617,5.7653,1.92,6.274140071868897,7.91500997543335,0.3582559823989868
GIK23542-1,bulloides,67.6785,7.0753,2.26,6.4945169448852536,8.065396308898926,0.28390395641326904
GIK23543-1,bulloides,67.578,7.2162,2.26,6.4945169448852536,8.065396308898926,0.28390395641326904
GIK23545-1,bulloides,67.3525,8.3065,2.18,6.679672050476074,8.335158348083496,0.2316969782114029
GIK32516-3,bulloides,65.033,-28.283,1.81,5.624110698699951,6.080406188964844,-0.1632288545370102
GeoB1008-3,bulloides,-6.5823,10.3186,-1.3,23.850415229797363,25.94816017150879,0.5688601136207581
GeoB1023-5,bulloides,-17.1572,11.0117,0.043000000000000003,14.896754026412964,16.59981346130371,0.7274574041366577
GeoB1028-4,sacculifer,-20.099,9.178,-0.275,18.959163665771484,18.959163665771484,0.6144129037857056
GeoB1721-5,ruberwhite,-29.173,13.09,-0.6666666666666666,15.880802154541016,18.105091094970703,0.4728974997997284
GeoB1721-5,sacculifer,-29.173,13.09,-0.15500000000000003,15.880802154541016,18.105091094970703,0.4728974997997284
GeoB2107-3,ruberwhite,-27.177,-46.452,-0.7281667095422747,,23.67217445373535,0.8720194697380066
GeoB2109-1,ruberwhite,-27.911,-45.881,-1.12592959403992,21.37993335723877,23.54500389099121,0.9149347543716431
GeoB2109-1,sacculifer,-27.911,-45.881,-0.782308220863342,21.37993335723877,23.54500389099121,0.9149347543716431
